detail_statement_id,statement_id,customer_line_id,statement_date,amount_charged,phone_number,last_modified,_change_request_type
1595,617,404476-12,2025-06-01,40,+404476,2025-06-01 00:00:00,u
1596,617,479664-11,2025-06-01,40,+479664,2025-06-01 00:00:00,u
1597,617,598007-4,2025-06-01,40,+598007,2025-06-01 00:00:00,u
1598,618,198626-2,2025-05-01,40,+198626,2025-05-01 00:00:00,u
1599,618,404476-12,2025-05-01,40,+404476,2025-05-01 00:00:00,u
1600,618,479664-11,2025-05-01,40,+479664,2025-05-01 00:00:00,u
1601,618,598007-4,2025-05-01,40,+598007,2025-05-01 00:00:00,u
1602,619,198626-2,2025-04-01,40,+198626,2025-04-01 00:00:00,u
1603,619,404476-12,2025-04-01,40,+404476,2025-04-01 00:00:00,u
1604,619,479664-11,2025-04-01,40,+479664,2025-04-01 00:00:00,u
1605,619,598007-4,2025-04-01,40,+598007,2025-04-01 00:00:00,u
1606,620,198626-2,2025-03-01,40,+198626,2025-03-01 00:00:00,u
1607,620,404476-12,2025-03-01,40,+404476,2025-03-01 00:00:00,u
1608,620,479664-11,2025-03-01,40,+479664,2025-03-01 00:00:00,u
1609,620,598007-4,2025-03-01,40,+598007,2025-03-01 00:00:00,u
1610,621,198626-2,2025-02-01,40,+198626,2025-02-01 00:00:00,u
1611,621,404476-12,2025-02-01,40,+404476,2025-02-01 00:00:00,u
1612,621,479664-11,2025-02-01,40,+479664,2025-02-01 00:00:00,u
1613,621,598007-4,2025-02-01,40,+598007,2025-02-01 00:00:00,u
1614,622,198626-2,2025-01-01,40,+198626,2025-01-01 00:00:00,u
1615,622,404476-12,2025-01-01,40,+404476,2025-01-01 00:00:00,u
1616,622,479664-11,2025-01-01,40,+479664,2025-01-01 00:00:00,u
1617,622,598007-4,2025-01-01,40,+598007,2025-01-01 00:00:00,u
1618,623,198626-2,2024-12-01,40,+198626,2024-12-01 00:00:00,u
1619,623,404476-12,2024-12-01,40,+404476,2024-12-01 00:00:00,u
1620,623,479664-11,2024-12-01,40,+479664,2024-12-01 00:00:00,u
1621,623,598007-4,2024-12-01,40,+598007,2024-12-01 00:00:00,u
1622,624,198626-2,2024-11-01,40,+198626,2024-11-01 00:00:00,u
1623,624,404476-12,2024-11-01,40,+404476,2024-11-01 00:00:00,u
1624,624,479664-11,2024-11-01,40,+479664,2024-11-01 00:00:00,u
1625,624,598007-4,2024-11-01,40,+598007,2024-11-01 00:00:00,u
1626,625,647919-11,2025-11-01,50,+647919,2025-11-01 00:00:00,u
1627,626,647919-11,2025-10-01,50,+647919,2025-10-01 00:00:00,u
1628,627,647919-11,2025-09-01,50,+647919,2025-09-01 00:00:00,u
1629,628,647919-11,2025-08-01,50,+647919,2025-08-01 00:00:00,u
1630,629,647919-11,2025-07-01,50,+647919,2025-07-01 00:00:00,u
1631,630,647919-11,2025-06-01,50,+647919,2025-06-01 00:00:00,u
1632,631,647919-11,2025-05-01,50,+647919,2025-05-01 00:00:00,u
1633,632,647919-11,2025-04-01,50,+647919,2025-04-01 00:00:00,u
1634,633,647919-11,2025-03-01,50,+647919,2025-03-01 00:00:00,u
1635,634,647919-11,2025-02-01,50,+647919,2025-02-01 00:00:00,u
1636,635,647919-11,2025-01-01,50,+647919,2025-01-01 00:00:00,u
1637,636,647919-11,2024-12-01,50,+647919,2024-12-01 00:00:00,u
1638,637,647919-11,2024-11-01,50,+647919,2024-11-01 00:00:00,u
1639,638,380312-1,2025-11-01,25,+380312,2025-11-01 00:00:00,u
1640,638,826413-9,2025-11-01,25,+826413,2025-11-01 00:00:00,u
1641,639,380312-1,2025-10-01,25,+380312,2025-10-01 00:00:00,u
1642,639,826413-9,2025-10-01,25,+826413,2025-10-01 00:00:00,u
1643,640,380312-1,2025-09-01,25,+380312,2025-09-01 00:00:00,u
1644,640,826413-9,2025-09-01,25,+826413,2025-09-01 00:00:00,u
1645,641,380312-1,2025-08-01,25,+380312,2025-08-01 00:00:00,u
1646,641,826413-9,2025-08-01,25,+826413,2025-08-01 00:00:00,u
1647,642,380312-1,2025-07-01,25,+380312,2025-07-01 00:00:00,u
1648,642,826413-9,2025-07-01,25,+826413,2025-07-01 00:00:00,u
1649,643,380312-1,2025-06-01,25,+380312,2025-06-01 00:00:00,u
1650,643,826413-9,2025-06-01,25,+826413,2025-06-01 00:00:00,u
1651,644,380312-1,2025-05-01,25,+380312,2025-05-01 00:00:00,u
1652,644,826413-9,2025-05-01,25,+826413,2025-05-01 00:00:00,u
1653,645,380312-1,2025-04-01,25,+380312,2025-04-01 00:00:00,u
1654,645,826413-9,2025-04-01,25,+826413,2025-04-01 00:00:00,u
1655,646,380312-1,2025-03-01,25,+380312,2025-03-01 00:00:00,u
1656,646,826413-9,2025-03-01,25,+826413,2025-03-01 00:00:00,u
1657,647,380312-1,2025-02-01,25,+380312,2025-02-01 00:00:00,u
1658,647,826413-9,2025-02-01,25,+826413,2025-02-01 00:00:00,u
1659,648,380312-1,2025-01-01,25,+380312,2025-01-01 00:00:00,u
1660,648,826413-9,2025-01-01,25,+826413,2025-01-01 00:00:00,u
1661,649,380312-1,2024-12-01,25,+380312,2024-12-01 00:00:00,u
1662,649,826413-9,2024-12-01,25,+826413,2024-12-01 00:00:00,u
1663,650,380312-1,2024-11-01,25,+380312,2024-11-01 00:00:00,u
1664,650,826413-9,2024-11-01,25,+826413,2024-11-01 00:00:00,u
1665,651,917867-3,2025-11-01,40,+917867,2025-11-01 00:00:00,u
1666,652,917867-3,2025-10-01,40,+917867,2025-10-01 00:00:00,u
1667,653,917867-3,2025-09-01,40,+917867,2025-09-01 00:00:00,u
1668,654,917867-3,2025-08-01,40,+917867,2025-08-01 00:00:00,u
1669,655,917867-3,2025-07-01,40,+917867,2025-07-01 00:00:00,u
1670,656,917867-3,2025-06-01,40,+917867,2025-06-01 00:00:00,u
1671,657,917867-3,2025-05-01,40,+917867,2025-05-01 00:00:00,u
1672,658,917867-3,2025-04-01,40,+917867,2025-04-01 00:00:00,u
1673,659,917867-3,2025-03-01,40,+917867,2025-03-01 00:00:00,u
1674,660,917867-3,2025-02-01,40,+917867,2025-02-01 00:00:00,u
1675,661,917867-3,2025-01-01,40,+917867,2025-01-01 00:00:00,u
1676,662,917867-3,2024-12-01,40,+917867,2024-12-01 00:00:00,u
1677,663,917867-3,2024-11-01,40,+917867,2024-11-01 00:00:00,u
1678,664,774361-3,2025-11-01,40,+774361,2025-11-01 00:00:00,u
1679,664,918524-7,2025-11-01,40,+918524,2025-11-01 00:00:00,u
1680,665,774361-3,2025-10-01,40,+774361,2025-10-01 00:00:00,u
1681,665,918524-7,2025-10-01,40,+918524,2025-10-01 00:00:00,u
1682,666,774361-3,2025-09-01,40,+774361,2025-09-01 00:00:00,u
1683,666,918524-7,2025-09-01,40,+918524,2025-09-01 00:00:00,u
1684,667,774361-3,2025-08-01,40,+774361,2025-08-01 00:00:00,u
1685,667,918524-7,2025-08-01,40,+918524,2025-08-01 00:00:00,u
1686,668,774361-3,2025-07-01,40,+774361,2025-07-01 00:00:00,u
1687,668,918524-7,2025-07-01,40,+918524,2025-07-01 00:00:00,u
1688,669,774361-3,2025-06-01,40,+774361,2025-06-01 00:00:00,u
1689,669,918524-7,2025-06-01,40,+918524,2025-06-01 00:00:00,u
1690,670,774361-3,2025-05-01,40,+774361,2025-05-01 00:00:00,u
1691,670,918524-7,2025-05-01,40,+918524,2025-05-01 00:00:00,u
1692,671,774361-3,2025-04-01,40,+774361,2025-04-01 00:00:00,u
1693,671,918524-7,2025-04-01,40,+918524,2025-04-01 00:00:00,u
1694,672,774361-3,2025-03-01,40,+774361,2025-03-01 00:00:00,u
1695,672,918524-7,2025-03-01,40,+918524,2025-03-01 00:00:00,u
1696,673,774361-3,2025-02-01,40,+774361,2025-02-01 00:00:00,u
1697,673,918524-7,2025-02-01,40,+918524,2025-02-01 00:00:00,u
1698,674,774361-3,2025-01-01,40,+774361,2025-01-01 00:00:00,u
1699,674,918524-7,2025-01-01,40,+918524,2025-01-01 00:00:00,u
1700,675,774361-3,2024-12-01,40,+774361,2024-12-01 00:00:00,u
1701,675,918524-7,2024-12-01,40,+918524,2024-12-01 00:00:00,u
1702,676,774361-3,2024-11-01,40,+774361,2024-11-01 00:00:00,u
1703,676,918524-7,2024-11-01,40,+918524,2024-11-01 00:00:00,u
1704,677,389152-14,2025-11-01,50,+389152,2025-11-01 00:00:00,u
1705,677,513458-5,2025-11-01,50,+513458,2025-11-01 00:00:00,u
1706,677,901621-11,2025-11-01,50,+901621,2025-11-01 00:00:00,u
1707,678,389152-14,2025-10-01,50,+389152,2025-10-01 00:00:00,u
1708,678,513458-5,2025-10-01,50,+513458,2025-10-01 00:00:00,u
1709,678,901621-11,2025-10-01,50,+901621,2025-10-01 00:00:00,u
1710,679,389152-14,2025-09-01,50,+389152,2025-09-01 00:00:00,u
1711,679,513458-5,2025-09-01,50,+513458,2025-09-01 00:00:00,u
1712,679,901621-11,2025-09-01,50,+901621,2025-09-01 00:00:00,u
1713,680,389152-14,2025-08-01,50,+389152,2025-08-01 00:00:00,u
1714,680,513458-5,2025-08-01,50,+513458,2025-08-01 00:00:00,u
1715,680,901621-11,2025-08-01,50,+901621,2025-08-01 00:00:00,u
1716,681,389152-14,2025-07-01,50,+389152,2025-07-01 00:00:00,u
1717,681,513458-5,2025-07-01,50,+513458,2025-07-01 00:00:00,u
1718,681,901621-11,2025-07-01,50,+901621,2025-07-01 00:00:00,u
1719,682,389152-14,2025-06-01,50,+389152,2025-06-01 00:00:00,u
1720,682,513458-5,2025-06-01,50,+513458,2025-06-01 00:00:00,u
1721,682,901621-11,2025-06-01,50,+901621,2025-06-01 00:00:00,u
1722,683,389152-14,2025-05-01,50,+389152,2025-05-01 00:00:00,u
1723,683,513458-5,2025-05-01,50,+513458,2025-05-01 00:00:00,u
1724,683,901621-11,2025-05-01,50,+901621,2025-05-01 00:00:00,u
1725,684,389152-14,2025-04-01,50,+389152,2025-04-01 00:00:00,u
1726,684,513458-5,2025-04-01,50,+513458,2025-04-01 00:00:00,u
1727,684,901621-11,2025-04-01,50,+901621,2025-04-01 00:00:00,u
1728,685,389152-14,2025-03-01,50,+389152,2025-03-01 00:00:00,u
1729,685,513458-5,2025-03-01,50,+513458,2025-03-01 00:00:00,u
1730,685,901621-11,2025-03-01,50,+901621,2025-03-01 00:00:00,u
1731,686,389152-14,2025-02-01,50,+389152,2025-02-01 00:00:00,u
1732,686,513458-5,2025-02-01,50,+513458,2025-02-01 00:00:00,u
1733,686,901621-11,2025-02-01,50,+901621,2025-02-01 00:00:00,u
1734,687,389152-14,2025-01-01,50,+389152,2025-01-01 00:00:00,u
1735,687,513458-5,2025-01-01,50,+513458,2025-01-01 00:00:00,u
1736,687,901621-11,2025-01-01,50,+901621,2025-01-01 00:00:00,u
1737,688,389152-14,2024-12-01,50,+389152,2024-12-01 00:00:00,u
1738,688,513458-5,2024-12-01,50,+513458,2024-12-01 00:00:00,u
1739,688,901621-11,2024-12-01,50,+901621,2024-12-01 00:00:00,u
1740,689,389152-14,2024-11-01,50,+389152,2024-11-01 00:00:00,u
1741,689,513458-5,2024-11-01,50,+513458,2024-11-01 00:00:00,u
1742,689,901621-11,2024-11-01,50,+901621,2024-11-01 00:00:00,u
1743,690,351225-7,2025-11-01,25,+351225,2025-11-01 00:00:00,u
1744,690,370715-3,2025-11-01,25,+370715,2025-11-01 00:00:00,u
1745,690,484648-4,2025-11-01,25,+484648,2025-11-01 00:00:00,u
1746,690,778867-13,2025-11-01,25,+778867,2025-11-01 00:00:00,u
1747,691,351225-7,2025-10-01,25,+351225,2025-10-01 00:00:00,u
1748,691,370715-3,2025-10-01,25,+370715,2025-10-01 00:00:00,u
1749,691,484648-4,2025-10-01,25,+484648,2025-10-01 00:00:00,u
1750,691,778867-13,2025-10-01,25,+778867,2025-10-01 00:00:00,u
1751,692,351225-7,2025-09-01,25,+351225,2025-09-01 00:00:00,u
1752,692,370715-3,2025-09-01,25,+370715,2025-09-01 00:00:00,u
1753,692,484648-4,2025-09-01,25,+484648,2025-09-01 00:00:00,u
1754,692,778867-13,2025-09-01,25,+778867,2025-09-01 00:00:00,u
1755,693,351225-7,2025-08-01,25,+351225,2025-08-01 00:00:00,u
1756,693,370715-3,2025-08-01,25,+370715,2025-08-01 00:00:00,u
1757,693,484648-4,2025-08-01,25,+484648,2025-08-01 00:00:00,u
1758,693,778867-13,2025-08-01,25,+778867,2025-08-01 00:00:00,u
1759,694,351225-7,2025-07-01,25,+351225,2025-07-01 00:00:00,u
1760,694,370715-3,2025-07-01,25,+370715,2025-07-01 00:00:00,u
1761,694,484648-4,2025-07-01,25,+484648,2025-07-01 00:00:00,u
1762,694,778867-13,2025-07-01,25,+778867,2025-07-01 00:00:00,u
1763,695,351225-7,2025-06-01,25,+351225,2025-06-01 00:00:00,u
1764,695,370715-3,2025-06-01,25,+370715,2025-06-01 00:00:00,u
1765,695,484648-4,2025-06-01,25,+484648,2025-06-01 00:00:00,u
1766,695,778867-13,2025-06-01,25,+778867,2025-06-01 00:00:00,u
1767,696,351225-7,2025-05-01,25,+351225,2025-05-01 00:00:00,u
1768,696,370715-3,2025-05-01,25,+370715,2025-05-01 00:00:00,u
1769,696,484648-4,2025-05-01,25,+484648,2025-05-01 00:00:00,u
1770,696,778867-13,2025-05-01,25,+778867,2025-05-01 00:00:00,u
1771,697,351225-7,2025-04-01,25,+351225,2025-04-01 00:00:00,u
1772,697,370715-3,2025-04-01,25,+370715,2025-04-01 00:00:00,u
1773,697,484648-4,2025-04-01,25,+484648,2025-04-01 00:00:00,u
1774,697,778867-13,2025-04-01,25,+778867,2025-04-01 00:00:00,u
1775,698,351225-7,2025-03-01,25,+351225,2025-03-01 00:00:00,u
1776,698,370715-3,2025-03-01,25,+370715,2025-03-01 00:00:00,u
1777,698,484648-4,2025-03-01,25,+484648,2025-03-01 00:00:00,u
1778,698,778867-13,2025-03-01,25,+778867,2025-03-01 00:00:00,u
1779,699,351225-7,2025-02-01,25,+351225,2025-02-01 00:00:00,u
1780,699,370715-3,2025-02-01,25,+370715,2025-02-01 00:00:00,u
1781,699,484648-4,2025-02-01,25,+484648,2025-02-01 00:00:00,u
1782,699,778867-13,2025-02-01,25,+778867,2025-02-01 00:00:00,u
1783,700,351225-7,2025-01-01,25,+351225,2025-01-01 00:00:00,u
1784,700,370715-3,2025-01-01,25,+370715,2025-01-01 00:00:00,u
1785,700,484648-4,2025-01-01,25,+484648,2025-01-01 00:00:00,u
1786,700,778867-13,2025-01-01,25,+778867,2025-01-01 00:00:00,u
1787,701,351225-7,2024-12-01,25,+351225,2024-12-01 00:00:00,u
1788,701,370715-3,2024-12-01,25,+370715,2024-12-01 00:00:00,u
1789,701,484648-4,2024-12-01,25,+484648,2024-12-01 00:00:00,u
1790,701,778867-13,2024-12-01,25,+778867,2024-12-01 00:00:00,u
1791,702,351225-7,2024-11-01,25,+351225,2024-11-01 00:00:00,u
1792,702,370715-3,2024-11-01,25,+370715,2024-11-01 00:00:00,u
1793,702,484648-4,2024-11-01,25,+484648,2024-11-01 00:00:00,u
1794,702,778867-13,2024-11-01,25,+778867,2024-11-01 00:00:00,u
1795,703,126066-2,2025-11-01,40,+126066,2025-11-01 00:00:00,u
1796,703,165964-12,2025-11-01,40,+165964,2025-11-01 00:00:00,u
1797,704,126066-2,2025-10-01,40,+126066,2025-10-01 00:00:00,u
1798,704,165964-12,2025-10-01,40,+165964,2025-10-01 00:00:00,u
1799,705,126066-2,2025-09-01,40,+126066,2025-09-01 00:00:00,u
1800,705,165964-12,2025-09-01,40,+165964,2025-09-01 00:00:00,u
1801,706,126066-2,2025-08-01,40,+126066,2025-08-01 00:00:00,u
1802,706,165964-12,2025-08-01,40,+165964,2025-08-01 00:00:00,u
1803,707,126066-2,2025-07-01,40,+126066,2025-07-01 00:00:00,u
1804,707,165964-12,2025-07-01,40,+165964,2025-07-01 00:00:00,u
1805,708,126066-2,2025-06-01,40,+126066,2025-06-01 00:00:00,u
1806,708,165964-12,2025-06-01,40,+165964,2025-06-01 00:00:00,u
1807,709,126066-2,2025-05-01,40,+126066,2025-05-01 00:00:00,u
1808,709,165964-12,2025-05-01,40,+165964,2025-05-01 00:00:00,u
1809,710,126066-2,2025-04-01,40,+126066,2025-04-01 00:00:00,u
1810,710,165964-12,2025-04-01,40,+165964,2025-04-01 00:00:00,u
1811,711,126066-2,2025-03-01,40,+126066,2025-03-01 00:00:00,u
1812,711,165964-12,2025-03-01,40,+165964,2025-03-01 00:00:00,u
1813,712,126066-2,2025-02-01,40,+126066,2025-02-01 00:00:00,u
1814,712,165964-12,2025-02-01,40,+165964,2025-02-01 00:00:00,u
1815,713,126066-2,2025-01-01,40,+126066,2025-01-01 00:00:00,u
1816,713,165964-12,2025-01-01,40,+165964,2025-01-01 00:00:00,u
1817,714,126066-2,2024-12-01,40,+126066,2024-12-01 00:00:00,u
1818,714,165964-12,2024-12-01,40,+165964,2024-12-01 00:00:00,u
1819,715,126066-2,2024-11-01,40,+126066,2024-11-01 00:00:00,u
1820,715,165964-12,2024-11-01,40,+165964,2024-11-01 00:00:00,u
1821,716,345298-6,2025-11-01,50,+345298,2025-11-01 00:00:00,u
1822,717,345298-6,2025-10-01,50,+345298,2025-10-01 00:00:00,u
1823,718,345298-6,2025-09-01,50,+345298,2025-09-01 00:00:00,u
1824,719,345298-6,2025-08-01,50,+345298,2025-08-01 00:00:00,u
1825,720,345298-6,2025-07-01,50,+345298,2025-07-01 00:00:00,u
1826,721,345298-6,2025-06-01,50,+345298,2025-06-01 00:00:00,u
1827,722,345298-6,2025-05-01,50,+345298,2025-05-01 00:00:00,u
1828,723,345298-6,2025-04-01,50,+345298,2025-04-01 00:00:00,u
1829,724,345298-6,2025-03-01,50,+345298,2025-03-01 00:00:00,u
1830,725,345298-6,2025-02-01,50,+345298,2025-02-01 00:00:00,u
1831,726,345298-6,2025-01-01,50,+345298,2025-01-01 00:00:00,u
1832,727,345298-6,2024-12-01,50,+345298,2024-12-01 00:00:00,u
1833,728,345298-6,2024-11-01,50,+345298,2024-11-01 00:00:00,u
1834,729,274255-11,2025-11-01,25,+274255,2025-11-01 00:00:00,u
1835,730,274255-11,2025-10-01,25,+274255,2025-10-01 00:00:00,u
1836,731,274255-11,2025-09-01,25,+274255,2025-09-01 00:00:00,u
1837,732,274255-11,2025-08-01,25,+274255,2025-08-01 00:00:00,u
1838,733,274255-11,2025-07-01,25,+274255,2025-07-01 00:00:00,u
1839,734,274255-11,2025-06-01,25,+274255,2025-06-01 00:00:00,u
1840,735,274255-11,2025-05-01,25,+274255,2025-05-01 00:00:00,u
1841,736,274255-11,2025-04-01,25,+274255,2025-04-01 00:00:00,u
1842,737,274255-11,2025-03-01,25,+274255,2025-03-01 00:00:00,u
1843,738,274255-11,2025-02-01,25,+274255,2025-02-01 00:00:00,u
1844,739,274255-11,2025-01-01,25,+274255,2025-01-01 00:00:00,u
1845,740,274255-11,2024-12-01,25,+274255,2024-12-01 00:00:00,u
1846,741,274255-11,2024-11-01,25,+274255,2024-11-01 00:00:00,u
1847,742,346923-2,2025-11-01,25,+346923,2025-11-01 00:00:00,u
1848,742,761657-9,2025-11-01,25,+761657,2025-11-01 00:00:00,u
1849,742,822158-4,2025-11-01,25,+822158,2025-11-01 00:00:00,u
1850,742,824429-5,2025-11-01,25,+824429,2025-11-01 00:00:00,u
1851,742,825730-7,2025-11-01,25,+825730,2025-11-01 00:00:00,u
1852,743,346923-2,2025-10-01,25,+346923,2025-10-01 00:00:00,u
1853,743,761657-9,2025-10-01,25,+761657,2025-10-01 00:00:00,u
1854,743,822158-4,2025-10-01,25,+822158,2025-10-01 00:00:00,u
1855,743,824429-5,2025-10-01,25,+824429,2025-10-01 00:00:00,u
1856,743,825730-7,2025-10-01,25,+825730,2025-10-01 00:00:00,u
1857,744,346923-2,2025-09-01,25,+346923,2025-09-01 00:00:00,u
1858,744,761657-9,2025-09-01,25,+761657,2025-09-01 00:00:00,u
1859,744,822158-4,2025-09-01,25,+822158,2025-09-01 00:00:00,u
1860,744,824429-5,2025-09-01,25,+824429,2025-09-01 00:00:00,u
1861,744,825730-7,2025-09-01,25,+825730,2025-09-01 00:00:00,u
1862,745,346923-2,2025-08-01,25,+346923,2025-08-01 00:00:00,u
1863,745,761657-9,2025-08-01,25,+761657,2025-08-01 00:00:00,u
1864,745,822158-4,2025-08-01,25,+822158,2025-08-01 00:00:00,u
1865,745,824429-5,2025-08-01,25,+824429,2025-08-01 00:00:00,u
1866,745,825730-7,2025-08-01,25,+825730,2025-08-01 00:00:00,u
1867,746,346923-2,2025-07-01,25,+346923,2025-07-01 00:00:00,u
1868,746,761657-9,2025-07-01,25,+761657,2025-07-01 00:00:00,u
1869,746,822158-4,2025-07-01,25,+822158,2025-07-01 00:00:00,u
1870,746,824429-5,2025-07-01,25,+824429,2025-07-01 00:00:00,u
1871,746,825730-7,2025-07-01,25,+825730,2025-07-01 00:00:00,u
1872,747,346923-2,2025-06-01,25,+346923,2025-06-01 00:00:00,u
1873,747,761657-9,2025-06-01,25,+761657,2025-06-01 00:00:00,u
1874,747,822158-4,2025-06-01,25,+822158,2025-06-01 00:00:00,u
1875,747,824429-5,2025-06-01,25,+824429,2025-06-01 00:00:00,u
1876,747,825730-7,2025-06-01,25,+825730,2025-06-01 00:00:00,u
1877,748,346923-2,2025-05-01,25,+346923,2025-05-01 00:00:00,u
1878,748,761657-9,2025-05-01,25,+761657,2025-05-01 00:00:00,u
1879,748,822158-4,2025-05-01,25,+822158,2025-05-01 00:00:00,u
1880,748,824429-5,2025-05-01,25,+824429,2025-05-01 00:00:00,u
1881,748,825730-7,2025-05-01,25,+825730,2025-05-01 00:00:00,u
1882,749,346923-2,2025-04-01,25,+346923,2025-04-01 00:00:00,u
1883,749,761657-9,2025-04-01,25,+761657,2025-04-01 00:00:00,u
1884,749,822158-4,2025-04-01,25,+822158,2025-04-01 00:00:00,u
1885,749,824429-5,2025-04-01,25,+824429,2025-04-01 00:00:00,u
1886,749,825730-7,2025-04-01,25,+825730,2025-04-01 00:00:00,u
1887,750,346923-2,2025-03-01,25,+346923,2025-03-01 00:00:00,u
1888,750,761657-9,2025-03-01,25,+761657,2025-03-01 00:00:00,u
1889,750,822158-4,2025-03-01,25,+822158,2025-03-01 00:00:00,u
1890,750,824429-5,2025-03-01,25,+824429,2025-03-01 00:00:00,u
1891,750,825730-7,2025-03-01,25,+825730,2025-03-01 00:00:00,u
1892,751,346923-2,2025-02-01,25,+346923,2025-02-01 00:00:00,u
1893,751,761657-9,2025-02-01,25,+761657,2025-02-01 00:00:00,u
1894,751,822158-4,2025-02-01,25,+822158,2025-02-01 00:00:00,u
1895,751,824429-5,2025-02-01,25,+824429,2025-02-01 00:00:00,u
1896,751,825730-7,2025-02-01,25,+825730,2025-02-01 00:00:00,u
1897,752,346923-2,2025-01-01,25,+346923,2025-01-01 00:00:00,u
1898,752,761657-9,2025-01-01,25,+761657,2025-01-01 00:00:00,u
1899,752,822158-4,2025-01-01,25,+822158,2025-01-01 00:00:00,u
1900,752,824429-5,2025-01-01,25,+824429,2025-01-01 00:00:00,u
1901,752,825730-7,2025-01-01,25,+825730,2025-01-01 00:00:00,u
1902,753,346923-2,2024-12-01,25,+346923,2024-12-01 00:00:00,u
1903,753,761657-9,2024-12-01,25,+761657,2024-12-01 00:00:00,u
1904,753,822158-4,2024-12-01,25,+822158,2024-12-01 00:00:00,u
1905,753,824429-5,2024-12-01,25,+824429,2024-12-01 00:00:00,u
1906,753,825730-7,2024-12-01,25,+825730,2024-12-01 00:00:00,u
1907,754,346923-2,2024-11-01,25,+346923,2024-11-01 00:00:00,u
1908,754,761657-9,2024-11-01,25,+761657,2024-11-01 00:00:00,u
1909,754,822158-4,2024-11-01,25,+822158,2024-11-01 00:00:00,u
1910,754,824429-5,2024-11-01,25,+824429,2024-11-01 00:00:00,u
1911,754,825730-7,2024-11-01,25,+825730,2024-11-01 00:00:00,u
1912,755,155743-4,2025-11-01,40,+155743,2025-11-01 00:00:00,u
1913,755,373496-13,2025-11-01,40,+373496,2025-11-01 00:00:00,u
1914,755,480677-5,2025-11-01,40,+480677,2025-11-01 00:00:00,u
1915,755,518545-9,2025-11-01,40,+518545,2025-11-01 00:00:00,u
1916,755,913174-2,2025-11-01,40,+913174,2025-11-01 00:00:00,u
1917,756,155743-4,2025-10-01,40,+155743,2025-10-01 00:00:00,u
1918,756,373496-13,2025-10-01,40,+373496,2025-10-01 00:00:00,u
1919,756,480677-5,2025-10-01,40,+480677,2025-10-01 00:00:00,u
1920,756,518545-9,2025-10-01,40,+518545,2025-10-01 00:00:00,u
1921,756,913174-2,2025-10-01,40,+913174,2025-10-01 00:00:00,u
1922,757,155743-4,2025-09-01,40,+155743,2025-09-01 00:00:00,u
1923,757,373496-13,2025-09-01,40,+373496,2025-09-01 00:00:00,u
1924,757,480677-5,2025-09-01,40,+480677,2025-09-01 00:00:00,u
1925,757,518545-9,2025-09-01,40,+518545,2025-09-01 00:00:00,u
1926,757,913174-2,2025-09-01,40,+913174,2025-09-01 00:00:00,u
1927,758,155743-4,2025-08-01,40,+155743,2025-08-01 00:00:00,u
1928,758,373496-13,2025-08-01,40,+373496,2025-08-01 00:00:00,u
1929,758,480677-5,2025-08-01,40,+480677,2025-08-01 00:00:00,u
1930,758,518545-9,2025-08-01,40,+518545,2025-08-01 00:00:00,u
1931,758,913174-2,2025-08-01,40,+913174,2025-08-01 00:00:00,u
1932,759,155743-4,2025-07-01,40,+155743,2025-07-01 00:00:00,u
1933,759,373496-13,2025-07-01,40,+373496,2025-07-01 00:00:00,u
1934,759,480677-5,2025-07-01,40,+480677,2025-07-01 00:00:00,u
1935,759,518545-9,2025-07-01,40,+518545,2025-07-01 00:00:00,u
1936,759,913174-2,2025-07-01,40,+913174,2025-07-01 00:00:00,u
1937,760,155743-4,2025-06-01,40,+155743,2025-06-01 00:00:00,u
1938,760,373496-13,2025-06-01,40,+373496,2025-06-01 00:00:00,u
1939,760,480677-5,2025-06-01,40,+480677,2025-06-01 00:00:00,u
1940,760,518545-9,2025-06-01,40,+518545,2025-06-01 00:00:00,u
1941,760,913174-2,2025-06-01,40,+913174,2025-06-01 00:00:00,u
1942,761,155743-4,2025-05-01,40,+155743,2025-05-01 00:00:00,u
1943,761,373496-13,2025-05-01,40,+373496,2025-05-01 00:00:00,u
1944,761,480677-5,2025-05-01,40,+480677,2025-05-01 00:00:00,u
1945,761,518545-9,2025-05-01,40,+518545,2025-05-01 00:00:00,u
1946,761,913174-2,2025-05-01,40,+913174,2025-05-01 00:00:00,u
1947,762,155743-4,2025-04-01,40,+155743,2025-04-01 00:00:00,u
1948,762,373496-13,2025-04-01,40,+373496,2025-04-01 00:00:00,u
1949,762,480677-5,2025-04-01,40,+480677,2025-04-01 00:00:00,u
1950,762,518545-9,2025-04-01,40,+518545,2025-04-01 00:00:00,u
1951,762,913174-2,2025-04-01,40,+913174,2025-04-01 00:00:00,u
1952,763,155743-4,2025-03-01,40,+155743,2025-03-01 00:00:00,u
1953,763,373496-13,2025-03-01,40,+373496,2025-03-01 00:00:00,u
1954,763,480677-5,2025-03-01,40,+480677,2025-03-01 00:00:00,u
1955,763,518545-9,2025-03-01,40,+518545,2025-03-01 00:00:00,u
1956,763,913174-2,2025-03-01,40,+913174,2025-03-01 00:00:00,u
1957,764,155743-4,2025-02-01,40,+155743,2025-02-01 00:00:00,u
1958,764,373496-13,2025-02-01,40,+373496,2025-02-01 00:00:00,u
1959,764,480677-5,2025-02-01,40,+480677,2025-02-01 00:00:00,u
1960,764,518545-9,2025-02-01,40,+518545,2025-02-01 00:00:00,u
1961,764,913174-2,2025-02-01,40,+913174,2025-02-01 00:00:00,u
